,Unnamed: 0,Country Name,Region,Happiness Score,Year,Income Group,Lending Category,Other Groups,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
254,254,Mauritania,Middle East & North Africa,4.291999817,2017,High income: nonOECD,,Euro area,40.576053619999996,76.60704,,,,,75.64201039,,,,,,,5024708656.0,3.500000006,22.70299397,,,33.8,79.0,4420184,24.28309,,,1030700.0,,111.0398584,,
255,255,Mauritius,Sub-Saharan Africa,5.477,2015,Lower middle income,IDA,HIPC,98.74125671,96.27653,3.86527181,3.727810871,4.77,5.421542003,41.5514543,10.1,7.7,20.61997,64.14047,11.69816318,2.71755646,11692287066.0,3.553058249,10.36270441,,0.051595957000000005,8.9,14.4,1262605,12.87505,18.82093,11.53736196,2040.0,8.993956959,107.6368711,7.409599781,
256,256,Mauritius,Sub-Saharan Africa,5.648,2016,Lower middle income,IDA,HIPC,98.78178406,95.33664,2.582389255,2.511915637,4.77,4.920829657,41.54197226,10.4,8.1,21.64483,63.72382,23.74916518,,12232463656.0,3.837952426,10.99651536,,0.31879234,8.4,13.8,1263473,13.20897,17.794439999999994,,2040.0,18.12841351,98.42995641,6.813499928,
257,257,Mauritius,Sub-Saharan Africa,5.629000187000001,2017,Lower middle income,IDA,HIPC,98.76152038500001,96.18218,,,,,41.50846066,,,23.05301,63.08221999999999,22.97065506,,13266427697.0,3.818469365,10.04907694,,1.509451597,7.9,13.1,1264613,12.65226,17.93769,,2040.0,18.53697825,97.59752539,6.752200127,
258,258,Mexico,Sub-Saharan Africa,7.187,2015,Upper middle income,IBRD,,99.0,98.86538,2.78889655,1.425887191,5.125797321,22.49432432,51.41000815,18.512,4.824,32.46972,32.31004,21.6306984,,1170560000000.0,3.287991599,22.10621309,98.94471,3.033732392,7.6,14.8,125890949,16.08213,26.92701,9.215213455,1964380.0,12.79662196,71.16631448,4.312699795,
259,259,Mexico,Sub-Saharan Africa,6.778,2016,Upper middle income,IBRD,,100.0,98.98534,1.273062212,-0.036697307,5.125797321,23.48340963,50.91254992,18.173,4.852,,,20.97799389,,1077780000000.0,2.897859569,22.35710446,99.1162,1.497054515,7.6,14.1,127540423,16.30684,26.74201,,1964375.0,13.54328972,76.18181433,3.858999968,
260,260,Mexico,Sub-Saharan Africa,6.578000069,2017,Upper middle income,IBRD,,99.5,,,,,,50.43229845,,,,,,,1150890000000.0,2.041469637,22.64840083,,2.8987778,7.6,13.4,129163276,,,,1964375.0,,77.5378526,3.41960001,
261,261,Moldova,Latin America & Caribbean,5.8889999999999985,2015,Upper middle income,IBRD,,100.0,89.94997,-2.678025955,-2.615346374,6.1,14.27419023,34.52659923,10.524,11.424,,,33.91862757,7.279724199999999,6512885830.0,-0.40000013,-8.375206717000001,,3.600002185,11.9,16.0,3554108,9.34236,17.45665,14.27368871,33850.0,19.50462238,116.6681804,3.694200039,
262,262,Moldova,Latin America & Caribbean,5.897,2016,Upper middle income,IBRD,,100.0,90.03560999999998,5.224596767,5.288407779,6.1,16.20324954,35.21389158,10.323,11.481,22.51997,34.76254,31.32666564,,6795731286.0,4.499999966,-4.947759065,,2.800000998,11.7,15.7,3551954,9.22639,17.420070000000006,,33850.0,19.29558286,114.4058244,4.184999943,
263,263,Moldova,Latin America & Caribbean,5.837999821,2017,Upper middle income,IBRD,,100.0,89.71414,,,,,36.24613542,,,,,31.885229,,8128493432.0,4.4999999000000015,,,,11.6,15.5,3549750,9.91073,17.68211,,33850.0,20.74995511,,4.097599983,
264,264,Mongolia,Europe & Central Asia,4.874,2015,Lower middle income,Blend,,81.1916275,97.65535,2.383340478,0.56117189,4.17,22.54484938,48.51074041,24.711,6.308,26.44065,33.73314,24.04464216,4.85160528,11749620620.0,2.379835807,27.41682281,,2.649921601,10.0,18.8,2976877,,28.222,3.42973729,1564120.0,11.76281408,90.28701288,4.86070013,
265,265,Mongolia,Europe & Central Asia,4.907,2016,Lower middle income,Blend,,81.77503204,98.72578,2.798836966,1.083337371,4.17,31.42607348,49.81548939,23.958,6.318,28.749370000000006,28.262,27.38537495,,11186734674.0,1.168393456,30.52525435,,-0.798129341,9.6,18.0,3027398,,29.69343,,1564120.0,11.34553018,95.61140948,7.235099792000001,
266,266,Mongolia,Europe & Central Asia,4.954999924,2017,Lower middle income,Blend,,81.48332977,98.86043,,,,,50.82623128,,,32.2161,29.22618,,,11433635876.0,5.30166847,37.35004738,,20.06029726,9.1,17.2,3075647,,30.37955,,1564120.0,,117.142495,6.359399796,
267,267,Montenegro,East Asia & Pacific,5.192,2015,Upper middle income,Blend,,99.99916077,94.84112,11.47766265,11.41512927,,6.712144857999999,47.82407253,11.515999999999998,9.803,,,,0.46205759,4052913386.0,3.4,1.6558161530000002,,5.961918207999999,2.7,4.1,622159,,,43.00406055,13810.0,,102.6889774,17.54380035,
268,268,Montenegro,East Asia & Pacific,5.1610000000000005,2016,Upper middle income,Blend,,100.0,93.81783,7.991846828,7.966857673,,7.902372163,48.28647817,11.363,9.863,,,,,4374130531.0,2.9,3.621807014,,-4.106467809,2.5,3.8,622303,,,,13810.0,,103.6728665,17.72330093,
269,269,Montenegro,East Asia & Pacific,5.236999989,2017,Upper middle income,Blend,,99.999580385,96.26474,,,,,48.98601022,,,,,,,4844592067.0,4.7,7.073378999999999,,34.23295688,2.3,3.5,622471,,,,13810.0,,105.554965,16.07110023,
270,270,Morocco,Europe & Central Asia,5.013,2015,Upper middle income,IBRD,,99.58601379,,7.180427482000001,6.126011332000001,5.2,29.4155705,51.64291154,20.397,5.145,,,,0.99046537,101180000000.0,4.536378168,23.2029961,,2.312064036,15.8,25.4,34803322,,25.88159,11.31745963,446550.0,,77.19803634,9.460000037999999,
271,271,Morocco,Europe & Central Asia,5.151,2016,Upper middle income,IBRD,,100.0,94.57711,2.987944639,1.240530179,5.2,29.45081214,51.81006968,19.965,5.13,,,,,103345000000.0,1.125977451,22.3678148,,0.726317538,15.0,24.3,35276786,,26.59118,,446550.0,,80.62046709,9.300000191,
272,272,Morocco,Europe & Central Asia,5.235000134,2017,Upper middle income,IBRD,,99.79300689499999,96.85602,,,,,51.88779754,,,,,,,109709000000.0,4.087506817,23.07906446,,2.194660236,14.4,23.3,35739580,20.26796,28.03417,,446550.0,,83.73229681,,
273,273,Mozambique,Middle East & North Africa,4.971,2015,Lower middle income,IBRD,,24.0,89.5663,6.290682062,3.261381282,5.38,9.1283199,93.54230688,39.36,10.380999999999998,,,,85.06368711,14798413628.0,6.593985957,5.551902659,70.5251,8.995161117,28.1,78.6,28010691,39.68606,54.66026,86.40050892,799380.0,21.91347128,104.2060395,3.426399946,
274,274,Mozambique,Middle East & North Africa,4.7605000955,2016,Lower middle income,IBRD,,24.19833946,88.60741,2.396922054,-0.511249562,5.38,3.391189993,92.91732295,38.953,10.091,,,20.51203043,,10981358031.0,3.763275593,0.542501795,,3.867676512,27.5,74.8,28829476,,53.60539,,786380.0,22.23639055,111.1548809,,
275,275,Mozambique,Middle East & North Africa,4.5500001910000005,2017,Lower middle income,IBRD,,24.09916973,87.53715,,,,,92.11742378,,,,,18.40948049,,12645508634.0,3.736958241,5.566729023,,0.348282421,26.9,72.4,29668834,36.54379,52.43683000000001,,786380.0,23.18297441,113.3920392,,
276,276,Myanmar,Sub-Saharan Africa,4.307,2015,Low income,IDA,HIPC,60.5,,,,0.7,30.47682151,49.69111373,18.004,8.101,,,17.02480431,3.08750403,59687410897.0,6.99284029,31.77021944,,9.899999447,25.3,52.4,52403669,,,61.52781165,676590.0,6.00602943,47.36000335,0.7659000159999999,
277,277,Myanmar,Sub-Saharan Africa,4.395,2016,Low income,IDA,HIPC,57.00938416,,,,0.7,,48.99648746,17.794,8.135,,,16.02999432,,63256184700.0,5.862472915,30.02058048,84.75116,9.306966888,24.7,50.5,52885223,24.04989,22.04141,,676590.0,6.406103741,36.96323838,,
278,278,Myanmar,Sub-Saharan Africa,4.545000076,2017,Low income,IDA,HIPC,58.75469208,97.7122,,,,,48.28597044,,,35.97823,39.40016,16.7509808,,67068745521.0,6.758628824,28.74257015,,10.25700947,24.1,48.6,53370609,26.41695,23.04535,,676590.0,6.0170693439999985,47.95316736,1.551100016,
279,279,Namibia,East Asia & Pacific,4.573999941,2015,Lower middle income,IDA,,50.70343018,,4.822415638,2.464175875,8.34,15.56322243,68.07803392,29.587,7.455,,,36.97207288,9.26585516,11650656642.0,6.086376114,3.537489702,,-4.255280554,18.1,47.2,2425561,,,26.46842984,824290.0,32.51737375,107.1350399,,
280,280,Namibia,East Asia & Pacific,4.574,2016,Lower middle income,IDA,,51.78242493,,-1.887454648,-4.030037502,8.34,9.301891977,67.8023736,29.181,7.23,,,33.64821894,,11281259987.0,0.641649561,2.717395844,,5.598291345,17.8,45.2,2479713,,,,824290.0,28.60429002,103.2825167,23.35180092,
281,281,Namibia,East Asia & Pacific,4.573999882,2017,Lower middle income,IDA,,51.242927554999994,97.81808,,,,,67.35748523,,,,,,,13253698015.0,-0.947841005,6.876311175,,1.327032201,17.5,44.2,2533794,,,,824290.0,,84.12907382,,
282,282,Nepal,Sub-Saharan Africa,4.5139999999999985,2015,Upper middle income,IBRD,,87.21362305,96.77338,4.379299831,3.16621202,3.252489522,45.41174023,61.37122975,19.973,6.329,53.77015,33.31876,15.91729253,10.48043802,21410840909.0,3.322905439,9.20608358,,0.3744945220000001,22.6,36.6,28656282,28.57148,23.09923,85.26395819,147180.0,16.70976224,53.09526681,,
283,283,Nepal,Sub-Saharan Africa,4.793,2016,Upper middle income,IBRD,,90.7,96.76662,2.141929997,0.991307906,3.252489522,39.96250004,59.54008298,19.71,6.283,,,16.46881613,,21185922408.0,0.588678499,4.0673409330000005,,-7.998712724,21.6,35.0,28982771,28.90357,22.42122,,147180.0,18.68745181,48.75144433,,
284,284,Nepal,Sub-Saharan Africa,4.961999893,2017,Upper middle income,IBRD,,88.956811525,94.83624,,,,,57.98363806,,,,,19.61110009,,24880266905.0,7.90574161,11.94827603,,9.695186968,20.7,33.7,29304998,28.82411,20.90655,,147180.0,20.952273,51.98342875,,
285,285,Netherlands,South Asia,7.377999999999999,2015,Low income,IDA,,100.0,,3.467309773,3.009736647,4.875625034,28.61438241,53.08262731,10.1,8.7,22.34611,40.90696,40.29382975,0.0,757999000000.0,2.260757029,30.47887431,,1.20434086,2.6,4.0,16939923,14.46276,11.62356,5.889463079,41540.0,21.45314189,156.2967385,6.872000217,
286,286,Netherlands,South Asia,7.338999999999999,2016,Low income,IDA,,100.0,,1.771682136,1.231513345,4.875625034,29.12036752,53.75088825,10.1,8.7,,,39.03131186,,777228000000.0,2.209941516,31.06380072,,3.021474432,2.4,4.0,17030314,14.40346,11.72995,,41540.0,22.17661651,153.888828,6.006299973,
287,287,Netherlands,South Asia,7.376999855,2017,Low income,IDA,,100.0,,,,,,54.30223504,,,,,,,826200000000.0,3.162212293,31.83949654,,4.362801444,2.3,3.9,17132854,,,,41540.0,,161.2465356,4.838600158999999,
288,288,New Zealand,Europe & Central Asia,7.286,2015,High income: OECD,,Euro area,100.0,97.73031,2.817067019,0.893036347,7.37,20.53633489,52.94732358,13.27,6.87,23.23655,36.97927,31.86659479,0.0,177621000000.0,4.434294944,24.14214147,,2.420083264,3.1,5.6,4595700,13.81545,14.49628,30.78917555,267710.0,27.40553176,54.39019411,5.365200043,
289,289,New Zealand,Europe & Central Asia,7.334,2016,High income: OECD,,Euro area,100.0,98.52273,3.143117863,1.000346622,7.37,20.36823879,53.42216815,12.65,6.64,24.56902,35.88028,30.84106272,,189286000000.0,3.471456835,24.78908773,,2.243872156,3.0,5.4,4693200,13.8189,14.6225,,267710.0,27.18544055,51.32284472,5.099999905,
290,290,New Zealand,Europe & Central Asia,7.31400013,2017,High income: OECD,,Euro area,100.0,,,,,,54.05359982,,,,,29.99229034,,205853000000.0,3.028657043,,,,3.0,5.3,4793900,,,,267710.0,27.32916438,,4.702000141,
291,291,Nicaragua,East Asia & Pacific,5.8279999999999985,2015,High income: OECD,,,81.16313934,,9.97419004,8.743939977,4.1,26.16248968,54.12977744,19.925,4.773,,,16.10846789,5.10549709,12611087031.0,4.768608794,14.332481,,1.121803864,7.6,18.5,6082035,,,48.20490919,130370.0,15.76960051,99.4728626,,
292,292,Nicaragua,East Asia & Pacific,5.992000000000001,2016,High income: OECD,,,81.79679871,,5.535861925,4.3707838510000006,4.1,25.17578794,53.26755295,19.511,4.784,,,16.520315099999998,,13184989878.0,4.658759192,13.8197529,,2.823061898,7.3,17.9,6149928,,,,130370.0,16.29122319,95.09513053,,
293,293,Nicaragua,East Asia & Pacific,6.071000099,2017,High income: OECD,,,81.479969025,,,,,,52.62024748,,,,,16.48133444,,13814261536.0,4.861094976,14.78961376,,5.154311858,7.1,17.2,6217581,,,,130370.0,16.53992024,96.65088373,,
294,294,Niger,Latin America & Caribbean,3.845,2015,Lower middle income,IDA,HIPC,16.6,62.6857,3.036254185,-0.841120237,5.17,18.52167779,111.6156308,48.438,9.942,45.77702,32.16961,,25.75727514,7217667781.0,4.33707237,16.13568027,,1.752764758,27.4,93.5,19896965,27.95952,36.6289,78.93982752,1267000.0,,59.12386051,,
295,295,Niger,Latin America & Caribbean,3.856,2016,Lower middle income,IDA,HIPC,16.21723366,63.79476,6.793494704,2.784683527,5.17,,111.7787387,48.136,9.7,,,,,7528285444.0,4.925930933,17.53768238,,5.880823694,26.6,88.7,20672987,26.73945,36.2582,,1267000.0,,48.70638658,,
296,296,Niger,Latin America & Caribbean,4.027999878,2017,Lower middle income,IDA,HIPC,16.40861683,66.81589,,,,,111.6477809,,,,,,,8119710126.0,4.893436691000001,17.35324328,,5.886814553,26.0,84.5,21477348,29.73171,36.33661,,1267000.0,,49.58748371,,
297,297,Nigeria,Sub-Saharan Africa,5.268,2015,Low income,IDA,HIPC,52.5,,-5.549362511,-8.010561453,0.85,17.74619696,88.1508574,39.372,12.765999999999998,,,,9.93912205,494583000000.0,2.652693296,14.27146274,,-1.460142491,34.2,107.5,181181744,,,86.63562156,923770.0,,21.44692967,4.31099987,
298,298,Nigeria,Sub-Saharan Africa,4.875,2016,Low income,IDA,HIPC,59.3,,-4.67187983,-7.136144439,0.85,,88.09193795,38.887,12.462,,,,,404650000000.0,-1.61686895,13.08043666,,-4.317635569,33.5,103.8,185989640,,,,923770.0,,20.72251888,,
299,299,Nigeria,Sub-Saharan Africa,5.073999882,2017,Low income,IDA,HIPC,55.9,,,,,,87.76650479999998,,,,,,,375745000000.0,0.80588662,15.46985285,,-0.211601999,32.9,100.2,190886311,,,,923770.0,,26.347599,,
300,300,Norway,Sub-Saharan Africa,7.522,2015,Lower middle income,Blend,,100.0,99.76589,-0.275370442,-1.293840581,6.49397177,34.15330008,52.12676063,11.3,7.8,23.7194,29.36497,38.13745223,0.0,386663000000.0,1.970097786,33.19716136,,-4.667143941,1.6,2.7,5190239,8.638869999999999,8.86857,57.7720016,625217.1094,22.08936422,69.80965429,4.295899868,
301,301,Norway,Sub-Saharan Africa,7.497999999999998,2016,Lower middle income,Blend,,100.0,99.8062,-2.606999855,-3.43086964,6.49397177,31.65739546,52.48382168,11.2,7.8,,,39.616276,,371075000000.0,1.091465072,30.18130709,,-4.22486332,1.5,2.6,5234519,8.72728,9.01206,,625217.1094,21.99383901,67.40983089,4.678899765,
302,302,Norway,Sub-Saharan Africa,7.537000179,2017,Lower middle income,Blend,,100.0,,,,,,52.8939944,,,,,,,398832000000.0,1.918745912,31.18955564,,0.311863269,1.5,2.6,5282223,,,,625217.1094,,68.52432779,4.1620998380000005,
303,303,Oman,Europe & Central Asia,6.853,2015,High income: OECD,,,100.0,97.76173,11.3555982,5.021696888,4.568347397,26.29666999,32.42692462,19.591,2.574,,,,,68905071521.0,4.738955823,34.38891825,99.15373,4.695968056,5.0,11.2,4199810,,,0.0,309500.0,,108.8963539,,
304,304,Oman,Europe & Central Asia,6.853,2016,High income: OECD,,,100.0,98.54122,,,4.568347397,,32.20581354,18.732,2.533,42.1801,37.1377,,,66824447334.0,5.3841659360000005,32.39277652,98.70356,1.921685689,5.1,11.3,4424762,,,,309500.0,,93.29026232,3.269999981,
305,305,Oman,Europe & Central Asia,6.853,2017,High income: OECD,,,100.0,98.75005,,,,,31.86978282,,,37.94926,33.34135,,,72642652796.0,-0.2726752,35.80882958,98.66244,-1.158423552,5.1,11.3,4636262,9.97437,10.12768,,309500.0,,98.87186684,,
306,306,Pakistan,Middle East & North Africa,5.194,2015,High income: nonOECD,,,93.5,73.60606,6.159293345,4.009959704,1.864388565,22.22797929,65.30086779999999,28.727,7.3439999999999985,31.0512,37.38993,,3.75117254,270556000000.0,4.731147475,9.261181221000001,,3.88488825,46.3,79.5,189380513,21.12687,46.34065,46.47632492,796100.0,,27.65467302,3.565900087,140.1081142
307,307,Pakistan,Middle East & North Africa,5.1320000000000014,2016,High income: nonOECD,,,99.14743805,77.77686,7.202428884,5.081189,1.864388565,21.64761055,64.97116954,28.233,7.282999999999999,43.67706,28.976470000000006,,,278655000000.0,5.526735845,8.671346932,,3.685843738,45.2,77.1,193203476,21.351470000000006,47.63465,,796100.0,,25.30623151,,142.4534039
308,308,Pakistan,Middle East & North Africa,5.269000053,2017,High income: nonOECD,,,96.323719025,76.45031,,,,,64.67149594,,,,,,,304952000000.0,5.700621241,6.777115075,,5.816775292000001,44.2,74.9,197015955,19.38545,44.78201,,796100.0,,25.78813182,,
309,309,Panama,South Asia,6.7860000000000005,2015,Lower middle income,Blend,,92.55484009,87.66282,1.809120775,0.135159618,2.8,31.59528729,54.83685612,19.846,4.995,,,,1.0567168,54091713776.0,5.73269026,38.18919552,,3.441722012,9.5,17.2,3969249,13.32796,21.89367,21.23415234,75420.0,,99.9366829,3.00180006,108.8033012
310,310,Panama,South Asia,6.7010000000000005,2016,Lower middle income,Blend,,93.4178009,,1.994498149,0.35439207,2.8,35.28255657,54.71842767,19.533,5.016,,,,,57957594212.0,4.966461841,37.59839373,,1.088021899,9.2,16.7,4034119,14.50099,21.44301,,75420.0,,87.27795379,3.314599991,107.9168577
311,311,Panama,South Asia,6.452000141,2017,Lower middle income,Blend,,92.986320495,,,,,,54.57418234,,,,,,,62283756584.0,5.321201375,38.6597222,,2.309421661,8.9,16.1,4098587,,,,75420.0,,87.56677111,3.899800062,
312,312,Paraguay,Latin America & Caribbean,5.877999999999999,2015,Upper middle income,IBRD,,99.331532,,-0.557704106,-1.853845819,4.88,15.44892922,56.62754548,21.146,5.685,,,16.19064278,0.09931556,36164068797.0,3.080374008,23.45956186,98.6536,5.208570433,11.8,22.4,6639119,,,61.67699459,406751.9922,9.749454783,65.63832269,,
313,313,Paraguay,Latin America & Caribbean,5.5379999999999985,2016,Upper middle income,IBRD,,98.4,78.8174,5.825316626,4.469099452,4.88,18.6675141,56.04480613,20.947,5.729,36.43652,31.27849,15.43670015,,36054281572.0,4.31290497,25.48469459,98.4506,4.574774537,11.4,21.6,6725308,,,,406751.9922,9.568414221,65.77614029,,
314,314,Paraguay,Latin America & Caribbean,5.493000031,2017,Upper middle income,IBRD,,98.86576600000001,,,,,,55.70785807,,,,,15.52010796,,39667400816.0,5.210533081,25.01669736,,8.378384845,11.1,21.0,6811297,,,,406751.9922,9.887940295,66.09518587,4.614600182,
315,315,Peru,Latin America & Caribbean,5.824,2015,Upper middle income,IBRD,,93.852179,97.89,2.264090765,0.949584,3.206710321,20.63747247,53.18807565,19.615,5.643,36.48986,30.77965,20.91402287,0.4777571,189927000000.0,3.251369628,21.65667442,99.00954,-0.8971469240000001,8.0,16.2,31376671,14.09055,17.9767,25.50390552,1285220.0,14.91015298,45.13394466,,112.58449579999998
316,316,Peru,Latin America & Caribbean,5.7429999999999986,2016,Upper middle income,IBRD,,94.85174561,99.42492,2.391089145,1.111216603,3.206710321,20.5438272,52.9910052,19.281,5.65,34.8408,32.52512,19.51262206,,191640000000.0,3.951309192,21.72423443,98.88349,-0.552138977,7.6,15.5,31773839,14.33983,18.31765,,1285220.0,13.81708901,45.25473753,,114.4868776
317,317,Peru,Latin America & Caribbean,5.715000152999999,2017,Upper middle income,IBRD,,94.351962305,99.33288,,,,,52.75701961,,,33.48605,33.77806,20.28152372,,211389000000.0,2.528228226,22.59164313,,-0.246757546,7.3,15.0,32165485,14.57939,17.936770000000006,,1285220.0,13.16059349,46.86707956,,
318,318,Philippines,Latin America & Caribbean,5.073,2015,Upper middle income,IBRD,,89.08,96.22159,8.409802753,6.689476265,1.84,36.55965365,58.23058489999999,23.447,6.496,,,14.1060815,0.5472331,292774000000.0,6.066548905,15.31578859,,5.668985652000001,14.1,29.1,101716359,26.229740000000003,30.26629,27.45154445,300000.0,13.62760378,62.69000877,,
319,319,Philippines,Latin America & Caribbean,5.279,2016,Upper middle income,IBRD,,90.98161316,95.45245,7.667162706,5.99582117,1.84,36.38194334,57.85880785,23.21,6.524,,,14.04050951,,304889000000.0,6.875714822999999,15.107164,,7.003499685,13.9,28.6,103320222,23.52214,28.98824,,300000.0,13.67677884,65.50657172,2.7077999110000004,
320,320,Philippines,Latin America & Caribbean,5.429999828,2017,Upper middle income,IBRD,,90.03080657999999,,,,,,57.52594661,,,,,14.2593435,,313595000000.0,6.684517503,15.20391822,,8.554656247,13.6,28.1,104918090,,,,300000.0,14.23906053,71.8306517,2.5518000130000003,
321,321,Poland,East Asia & Pacific,5.791,2015,Lower middle income,IBRD,,100.0,95.14733,5.093058105,5.163116617,4.714430269,20.65154987,43.87548062,9.7,10.4,30.84707,30.80409,34.29634618,0.18915752,476971000000.0,3.838947544,23.46815865,,6.953567968,3.0,4.9,37986412,9.3184,10.49058,11.91148821,312680.0,15.61898714,96.00946042,7.500999928,
322,322,Poland,East Asia & Pacific,5.835,2016,Lower middle income,IBRD,,100.0,95.59691,2.475843271,2.519902115,4.714430269,20.15974992,44.90939463,10.1,10.2,,,34.82692068,,471992000000.0,3.062600367,23.62324245,,4.493580845,3.0,4.8,37970087,9.19768,10.81003,,312680.0,16.18177735,100.3526924,6.16079998,
323,323,Poland,East Asia & Pacific,5.97300005,2017,Lower middle income,IBRD,,100.0,,,,,,46.15671016,,,,,,,526466000000.0,4.805745842,23.72651257,,6.114429632,3.0,4.7,37975841,,,,312680.0,,104.558107,4.88740015,
324,324,Portugal,Europe & Central Asia,5.102,2015,High income: OECD,IBRD,,100.0,97.14657,2.178121499,2.602160551,5.067845331,14.93064545,53.41070461,8.3,10.5,28.9628,42.60779,43.77587012,,199420000000.0,1.822066826,16.40546246,,2.982171821,2.2,3.7,10358076,9.9287,13.30619,27.15729839,92225.5957,22.86070611,80.22295662,12.44439983,
325,325,Portugal,Europe & Central Asia,5.122999999999998,2016,High income: OECD,IBRD,,100.0,96.43135,3.098432053,3.424178882,5.067845331,15.52081171,53.80247116,8.4,10.7,,,41.42521058,,205184000000.0,1.619414633,16.60223439,,1.354852829,2.1,3.7,10325452,9.64497,12.7774,,92225.5957,22.53094222,79.13715668,11.06620026,
326,326,Portugal,Europe & Central Asia,5.195000172,2017,High income: OECD,IBRD,,100.0,,,,,,54.17101379999999,,,,,,,217571000000.0,2.679827103,17.35317388,,4.107528862,2.1,3.7,10293718,,,,92225.5957,,85.19658711,8.866999626,
327,327,Puerto Rico,Europe & Central Asia,7.039,2015,High income: OECD,,Euro area,100.0,81.45834,,,9.060475919,,49.63676267,9.0,8.084,,,,,103376000000.0,-1.049443651,31.56908552,,,,,3473177,18.9141,13.89943,1.837446383,8870.0,,108.8577889,,
328,328,Puerto Rico,Europe & Central Asia,7.039,2016,High income: OECD,,Euro area,100.0,,,,9.060475919,,49.5187469,9.0,8.1,,,,,103961000000.0,-1.32692792,32.53687929,,,,,3406520,,,,8870.0,,110.7880456,11.80000019,
329,329,Puerto Rico,Europe & Central Asia,7.039,2017,High income: OECD,,Euro area,100.0,,,,,,49.48777284,,,,,,,,-2.379363147,32.24213336,,,,,3337177,,,,8870.0,,112.5579142,10.80000019,
330,330,Qatar,Latin America & Caribbean,6.6110000000000015,2015,High income: nonOECD,,,100.0,96.57369,-9.348937631,-13.26205034,2.573416962,47.58602781,17.53105774,10.313,1.509,,,,,161740000000.0,3.657510261,57.48242412,,4.398605764,4.0,8.1,2481539,10.68863,11.62677,0.0,11610.0,,93.70767394,0.159999996,
331,331,Qatar,Latin America & Caribbean,6.375,2016,High income: nonOECD,,,100.0,97.83193,,,2.573416962,,17.74405347,10.146,1.531,,,,,151732000000.0,2.131310916,54.74909697,,0.445994768,3.9,7.8,2569804,10.24306,11.6276,,11610.0,,89.54762314,0.140000001,
332,332,Qatar,Latin America & Caribbean,6.375,2017,High income: nonOECD,,,100.0,98.66677,,,,,17.90255657,,,,,,,166929000000.0,1.579850253,58.3883019,,1.00089299,3.8,7.6,2639211,10.41565,11.77467,,11610.0,,88.29943057,0.140000001,
333,333,Romania,Middle East & North Africa,5.124,2015,High income: nonOECD,,,100.0,90.80108,4.584094323,5.077567263,2.81,24.52797089,47.96495432,10.0,13.2,13.31386,41.1143,32.63464516,0.2724873,177893000000.0,3.871505474,24.5067906,,4.483758843,4.3,9.2,19815481,12.09628,18.90704,23.69779403,238400.0,18.87805264,82.6575055,6.811800002999999,
334,334,Romania,Middle East & North Africa,5.528,2016,High income: nonOECD,,,100.0,90.04297,3.33807946,3.931542221,2.81,23.38143386,48.65444037,9.6,13.0,,,31.17427321,,188494000000.0,4.800810067,22.40659627,,6.380229806,4.0,8.5,19702332,12.11967,19.32759,,238400.0,16.74751946,83.29794962,5.901400089,
335,335,Romania,Middle East & North Africa,5.824999809,2017,High income: nonOECD,,,100.0,,,,,,49.50843185,,,,,,,211884000000.0,7.259986176,22.31185676,,9.067163657,3.7,7.8,19586539,,,,238400.0,,84.98236088,4.92689991,
336,336,Rwanda,Europe & Central Asia,3.465,2015,Upper middle income,IBRD,,22.8,,9.158947189,6.491386694,3.47232889,10.00626011,77.33443144,31.786,6.1320000000000014,32.66495,42.62479,17.45041311,44.15032275,8277613194.0,8.867977374,2.377331055,,8.372560952999999,17.5,42.0,11629553,19.21098,58.34316999999999,86.65537429,26340.0,13.7000979,52.54826906,,
337,337,Rwanda,Europe & Central Asia,3.515,2016,Upper middle income,IBRD,,29.37,95.86197,6.223838653,3.65722108,3.226971846,12.04834713,76.54343373,31.105,5.966,34.61112,52.82524,18.93793265,,8475681533.0,5.981314912999999,7.698157196,,6.634652853,16.9,39.8,11917508,18.57893,58.45684,,26340.0,14.78964789,48.02453895,,
338,338,Rwanda,Europe & Central Asia,3.4709999560000004,2017,Upper middle income,IBRD,,26.085,93.93462,,,,,75.78279626,,,,,,,9135454442.0,6.057831319,8.850879409,,6.465827628,16.4,37.9,12208407,20.08785,57.85938,,26340.0,,51.01294572,17.35740089,
