,Country Name,Region,Happiness Score,Year,Income Group,Lending Category,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
239,Madagascar,Europe & Central Asia,3.644000053,2017,Upper middle income,IBRD,20.96753044,93.27557837962962,3.15166573952,,,,78.25036209999998,,,,,,,11499803807.0,4.170794766,11.5,,,18.4,44.2,25570895,20.043020000000002,,,587295.0,,74.4538253,7.539349503611112,
240,Malawi,Sub-Saharan Africa,4.292,2015,Low income,IDA,10.8,91.7047794736842,3.045302202,0.085518582,5.720239451,7.6594024229999995,91.048222,37.053000000000004,7.4979999999999976,43.9515,27.80192000000001,18.67297789,53.50090801,6373212641.0,2.7999999989999997,4.608620135,72.93561,2.934345013,24.1,61.7,17573607,37.899609999999996,69.50969,83.6494337,118480.0,15.24219537,64.9112746,9.291429614032895,
241,Malawi,Sub-Saharan Africa,4.1560000000000015,2016,Low income,IDA,11.0,91.7047794736842,5.28121943,2.266981992,5.720239451,8.826189436,89.65382228,36.704,7.276,43.92015,28.755959999999998,17.94979605,,5433040160.0,2.484040626,-1.7524680119999998,,2.639279215,23.3,58.4,18091575,20.583209545454544,,,118480.0,15.48908132,77.90771479,9.291429614032895,
242,Malawi,Sub-Saharan Africa,3.970000029,2017,Low income,IDA,10.9,91.7047794736842,0.8588914504827585,,,,88.56696388,,,,,18.79216588,,6303292264.0,4.000030517,6.212306681,,2.623613004,22.7,55.4,18622104,69.69511,62.30909000000001,,118480.0,17.28792384,65.32987076,9.291429614032895,
243,Malaysia,Sub-Saharan Africa,5.77,2015,Low income,IDA,99.99858856,99.53636999999999,6.662724581,4.943735496,4.821489965,28.94059539,44.56387882,17.09,4.865,33.196999999999996,,18.58199442,0.034079000000000005,296636000000.0,5.091515721,32.7836632,,4.806323567,4.0,7.6,30723155,20.583209545454544,11.520999999999999,5.194442588999999,330345.0,14.28046125,133.4597022,3.099999905,
244,Malaysia,Sub-Saharan Africa,6.005,2016,Low income,IDA,100.0,98.91333,3.0654858660000004,1.531727691,4.821489965,29.04804312,44.29552854,17.052,4.93,33.787040000000005,39.425959999999996,17.01817098,,296753000000.0,4.2234101939999995,32.58687917,,4.418903337,4.1,7.7,31187265,13.21255,11.61165,,330345.0,13.75632402,128.8243895,3.4400000569999998,
245,Malaysia,Sub-Saharan Africa,6.084000111,2017,Low income,IDA,99.99929428,98.60314,0.8588914504827585,,,,44.10520795,,,,,,,314710000000.0,5.897009292999999,32.50025861,,6.025024364,4.3,7.9,31624264,11.8761,11.6556,,330345.0,,135.83745880000004,3.410000086,
246,Mali,East Asia & Pacific,3.995,2015,Upper middle income,IBRD,37.6,60.56794,17.85474166,14.44714367,4.4,,101.8716218,43.218999999999994,10.667,45.132,33.00698,12.27662206,36.37017601,13099495530.0,5.962581591,5.208663747,49.36653,,36.8,113.7,17467905,19.192970000000006,42.70695,61.52698472,1240190.0,14.09510924,63.63964146,7.729199886,
247,Mali,East Asia & Pacific,4.073,2016,Upper middle income,IBRD,35.06949997,62.06596,7.872503269,4.713737569,4.4,,101.4600528,42.63399999999999,10.32,,,12.31989552,,14010787738.0,5.799999995,5.895452832,,,36.1,109.6,17994837,19.4834,39.08605,,1240190.0,15.40227657,63.78965096,1.366999984,
248,Mali,East Asia & Pacific,4.190000057,2017,Upper middle income,IBRD,36.334749985,67.25739,4.693304940958334,,,,100.9025782,,,,,12.50163249,,15334336144.0,5.400000102999999,6.458809991,,,35.4,106.0,18541980,17.43224,38.22009,,1240190.0,15.87603137,61.80884567,4.548099935,
249,Malta,Sub-Saharan Africa,6.3020000000000005,2015,Low income,IDA,100.0,98.48684,0.8588914504827585,,7.000113369,31.35842842,48.76556003,10.0,8.0,24.27479,37.544109999999996,37.48775265,0.0125555,10554669618.0,9.621648064,33.55081879,,,4.5,6.6,445053,7.7957199999999975,13.49445,5.3550047460000005,320.0,25.66579418,272.39838219999996,5.39109993,
250,Malta,Sub-Saharan Africa,6.4879999999999995,2016,Low income,IDA,100.0,97.5698,0.8588914504827585,,7.000113369,33.04909713,50.02998254,10.2,7.6,,,36.24852281,,11274020601.0,5.230584947,36.60032982,,,4.5,6.5,455356,7.21022,13.02685,,320.0,26.25580777,264.6213417,4.979150057,
251,Malta,Sub-Saharan Africa,6.52699995,2017,Low income,IDA,100.0,98.02832000000001,0.8588914504827585,,,,51.17976177,,,,,,,12518134319.0,6.422489314,39.69112992,,,4.4,6.4,465292,20.583209545454544,,,320.0,,249.197969,4.567200184,
252,Mauritania,Middle East & North Africa,4.436,2015,High income: nonOECD,,39.5,73.91821,-5.42250885,-8.100425615,2.93,20.32076678,76.48914819,34.574,7.96,,,,8.72727732,4844223107.0,1.3999999969999999,19.61194856,,,35.1,84.1,4182341,33.54677,35.81193,32.15957247,1030700.0,,109.364892,6.546154871280488,
253,Mauritania,Middle East & North Africa,4.2010000000000005,2016,High income: nonOECD,,41.65210724,71.22938,1.249123699,-1.5446200730000001,2.93,24.75174089,76.12671898,34.155,7.88,55.90347,25.86476,,,4739298730.0,2.0,21.44130183,,,34.5,81.5,4301018,26.36771,36.36696,,1030700.0,,100.5284103,6.546154871280488,
254,Mauritania,Middle East & North Africa,4.291999817,2017,High income: nonOECD,,40.57605362,76.60704,4.217052803029411,,,,75.64201039,,,,,,,5024708656.0,3.500000006,22.70299397,,,33.8,79.0,4420184,24.283089999999998,,,1030700.0,,111.0398584,6.546154871280488,
255,Mauritius,Sub-Saharan Africa,5.477,2015,Lower middle income,IDA,98.74125671,96.27653000000001,3.86527181,3.7278108710000004,4.77,5.421542003,41.551454299999996,10.1,7.7,20.619970000000002,64.14047,11.69816318,2.71755646,11692287066.0,3.553058249,10.36270441,,0.051595957000000005,8.9,14.4,1262605,12.87505,18.82093,11.53736196,2040.0,8.993956959,107.6368711,7.409599781,
256,Mauritius,Sub-Saharan Africa,5.648,2016,Lower middle income,IDA,98.78178406,95.33664,2.582389255,2.511915637,4.77,4.920829657,41.54197226,10.4,8.1,21.64483,63.723819999999996,23.74916518,,12232463656.0,3.837952426,10.99651536,,0.31879234,8.4,13.8,1263473,13.20897,17.794439999999994,,2040.0,18.12841351,98.42995641,6.813499928,
257,Mauritius,Sub-Saharan Africa,5.629000187000001,2017,Lower middle income,IDA,98.761520385,96.18218,0.8588914504827585,,,,41.50846066,,,23.05301,63.08221999999999,22.97065506,,13266427697.0,3.818469365,10.04907694,,1.509451597,7.9,13.1,1264613,12.65226,17.93769,,2040.0,18.53697825,97.59752539,6.752200127,
258,Mexico,Sub-Saharan Africa,7.187,2015,Upper middle income,IBRD,99.0,98.86538,2.78889655,1.425887191,5.125797321,22.49432432,51.41000815,18.512,4.824,32.46972,32.31004,21.6306984,,1170560000000.0,3.2879915989999997,22.10621309,98.94471,3.0337323919999997,7.6,14.8,125890949,16.08213,26.92701,9.215213455,1964380.0,12.79662196,71.16631448,4.312699795,
259,Mexico,Sub-Saharan Africa,6.778,2016,Upper middle income,IBRD,100.0,98.98534000000001,1.2730622120000001,-0.036697307,5.125797321,23.48340963,50.91254992,18.173,4.852,,,20.97799389,,1077780000000.0,2.897859569,22.35710446,99.1162,1.497054515,7.6,14.1,127540423,16.30684,26.742009999999997,,1964375.0,13.54328972,76.18181433,3.858999968,
260,Mexico,Sub-Saharan Africa,6.578000069,2017,Upper middle income,IBRD,99.5,98.92536000000001,0.8588914504827585,,,,50.43229845,,,,,,,1150890000000.0,2.041469637,22.64840083,,2.8987778,7.6,13.4,129163276,16.480982615384615,,,1964375.0,,77.5378526,3.41960001,
261,Moldova,Latin America & Caribbean,5.888999999999999,2015,Upper middle income,IBRD,100.0,89.94997,-2.678025955,-2.615346374,6.1,14.27419023,34.52659923,10.524000000000001,11.424000000000001,,,33.91862757,7.279724199999999,6512885830.0,-0.40000013,-8.375206717000001,,3.600002185,11.9,16.0,3554108,9.342360000000001,17.45665,14.27368871,33850.0,19.50462238,116.6681804,3.6942000389999996,
262,Moldova,Latin America & Caribbean,5.897,2016,Upper middle income,IBRD,100.0,90.03560999999998,5.2245967669999995,5.288407779,6.1,16.20324954,35.21389158,10.323,11.481,22.51997,34.76254,31.32666564,,6795731286.0,4.499999966,-4.947759065,,2.8000009980000002,11.7,15.7,3551954,9.226389999999999,17.420070000000006,,33850.0,19.29558286,114.4058244,4.184999943,
263,Moldova,Latin America & Caribbean,5.837999821,2017,Upper middle income,IBRD,100.0,89.71414,3.4321775924666666,,,,36.24613542,,,,,31.885229,,8128493432.0,4.4999999000000015,,,,11.6,15.5,3549750,9.910730000000001,17.68211,,33850.0,20.74995511,,4.097599983,
264,Mongolia,Europe & Central Asia,4.874,2015,Lower middle income,Blend,81.1916275,97.65535,2.383340478,0.56117189,4.17,22.54484938,48.51074041,24.711,6.308,26.44065,33.73314,24.04464216,4.85160528,11749620620.0,2.379835807,27.41682281,,2.649921601,10.0,18.8,2976877,15.43518,28.221999999999998,3.42973729,1564120.0,11.76281408,90.28701288,4.86070013,
265,Mongolia,Europe & Central Asia,4.907,2016,Lower middle income,Blend,81.77503204,98.72578,2.798836966,1.083337371,4.17,31.42607348,49.81548939,23.958000000000002,6.318,28.74937000000001,28.261999999999997,27.38537495,,11186734674.0,1.168393456,30.52525435,,-0.798129341,9.6,18.0,3027398,15.43518,29.69343,,1564120.0,11.34553018,95.61140948,7.235099792000001,
266,Mongolia,Europe & Central Asia,4.954999924,2017,Lower middle income,Blend,81.48332977,98.86043000000001,3.15166573952,,,,50.82623128,,,32.2161,29.22618,,,11433635876.0,5.30166847,37.35004738,,20.06029726,9.1,17.2,3075647,15.43518,30.37955,,1564120.0,,117.142495,6.359399796,
267,Montenegro,East Asia & Pacific,5.192,2015,Upper middle income,Blend,99.99916077,94.84111999999999,11.47766265,11.41512927,,6.712144857999999,47.82407253,11.515999999999998,9.802999999999999,,,,0.46205759,4052913386.0,3.4,1.6558161530000002,,5.961918207999999,2.7,4.1,622159,16.480982615384615,,43.00406055,13810.0,,102.68897740000001,17.54380035,
268,Montenegro,East Asia & Pacific,5.1610000000000005,2016,Upper middle income,Blend,100.0,93.81783,7.991846828,7.966857673,,7.902372163,48.28647817,11.363,9.863,,,,,4374130531.0,2.9,3.621807014,,-4.106467809,2.5,3.8,622303,16.480982615384615,,,13810.0,,103.6728665,17.72330093,
269,Montenegro,East Asia & Pacific,5.236999989,2017,Upper middle income,Blend,99.999580385,96.26474,4.693304940958334,,,,48.98601022,,,,,,,4844592067.0,4.7,7.073378999999999,,34.23295688,2.3,3.5,622471,16.480982615384615,,,13810.0,,105.554965,16.07110023,
270,Morocco,Europe & Central Asia,5.013,2015,Upper middle income,IBRD,99.58601379,95.716565,7.180427482000001,6.126011332000001,5.2,29.4155705,51.64291154,20.397000000000002,5.145,,,,0.99046537,101180000000.0,4.536378168,23.2029961,,2.3120640359999998,15.8,25.4,34803322,16.480982615384615,25.88159,11.31745963,446550.0,,77.19803634,9.460000037999999,
271,Morocco,Europe & Central Asia,5.151,2016,Upper middle income,IBRD,100.0,94.57711,2.9879446389999997,1.240530179,5.2,29.45081214,51.81006968,19.965,5.13,,,,,103345000000.0,1.125977451,22.3678148,,0.726317538,15.0,24.3,35276786,16.480982615384615,26.591179999999998,,446550.0,,80.62046709,9.300000191,
272,Morocco,Europe & Central Asia,5.235000134,2017,Upper middle income,IBRD,99.793006895,96.85602,3.15166573952,,,,51.88779754,,,,,,,109709000000.0,4.0875068169999995,23.07906446,,2.194660236,14.4,23.3,35739580,20.267960000000002,28.03417,,446550.0,,83.73229681,9.3800001145,
273,Mozambique,Middle East & North Africa,4.971,2015,Lower middle income,IBRD,24.0,89.5663,6.290682062,3.261381282,5.38,9.128319900000001,93.54230688,39.36,10.380999999999998,,,,85.06368711,14798413628.0,6.593985957,5.551902659,70.5251,8.995161117,28.1,78.6,28010691,39.68606,54.66026,86.40050892,799380.0,21.91347128,104.2060395,3.426399946,
274,Mozambique,Middle East & North Africa,4.7605000955,2016,Lower middle income,IBRD,24.19833946,88.60741,2.396922054,-0.511249562,5.38,3.3911899930000002,92.91732295,38.953,10.091000000000001,,,20.51203043,,10981358031.0,3.763275593,0.542501795,,3.867676512,27.5,74.8,28829476,15.43518,53.60539,,786380.0,22.23639055,111.15488090000001,3.426399946,
275,Mozambique,Middle East & North Africa,4.5500001910000005,2017,Lower middle income,IBRD,24.09916973,87.53715,4.217052803029411,,,,92.11742378,,,,,18.40948049,,12645508634.0,3.7369582410000004,5.566729023,,0.348282421,26.9,72.4,29668834,36.54379,52.43683000000001,,786380.0,23.18297441,113.3920392,3.426399946,
276,Myanmar,Sub-Saharan Africa,4.3069999999999995,2015,Low income,IDA,60.5,97.7122,0.8588914504827585,,0.7,30.47682151,49.69111373,18.004,8.101,,,17.02480431,3.08750403,59687410897.0,6.99284029,31.77021944,,9.899999447,25.3,52.4,52403669,20.583209545454544,,61.52781165,676590.0,6.00602943,47.36000335,0.7659000159999999,
277,Myanmar,Sub-Saharan Africa,4.395,2016,Low income,IDA,57.00938416,97.7122,0.8588914504827585,,0.7,,48.99648746,17.794,8.135,,,16.02999432,,63256184700.0,5.862472915,30.02058048,84.75116,9.306966888,24.7,50.5,52885223,24.049889999999998,22.04141,,676590.0,6.406103741,36.96323838,1.1585000159999999,
278,Myanmar,Sub-Saharan Africa,4.545000076,2017,Low income,IDA,58.75469208,97.7122,0.8588914504827585,,,,48.28597044,,,35.978229999999996,39.40016,16.7509808,,67068745521.0,6.758628824,28.74257015,,10.25700947,24.1,48.6,53370609,26.41695,23.04535,,676590.0,6.017069343999999,47.95316736,1.551100016,
279,Namibia,East Asia & Pacific,4.573999941,2015,Lower middle income,IDA,50.70343018,97.81808000000001,4.822415638,2.464175875,8.34,15.56322243,68.07803392,29.587,7.455,,,36.97207288,9.26585516,11650656642.0,6.086376114,3.537489702,,-4.255280554,18.1,47.2,2425561,15.43518,,26.46842984,824290.0,32.51737375,107.1350399,23.35180092,
280,Namibia,East Asia & Pacific,4.574,2016,Lower middle income,IDA,51.78242493,97.81808000000001,-1.887454648,-4.030037502,8.34,9.301891977,67.8023736,29.180999999999997,7.23,,,33.64821894,,11281259987.0,0.641649561,2.717395844,,5.598291345,17.8,45.2,2479713,15.43518,,,824290.0,28.60429002,103.2825167,23.35180092,
281,Namibia,East Asia & Pacific,4.573999882,2017,Lower middle income,IDA,51.242927555,97.81808000000001,4.693304940958334,,,,67.35748523,,,,,,,13253698015.0,-0.947841005,6.876311175,,1.327032201,17.5,44.2,2533794,15.43518,,,824290.0,,84.12907382,23.35180092,
282,Nepal,Sub-Saharan Africa,4.513999999999999,2015,Upper middle income,IBRD,87.21362305,96.77338,4.379299831,3.16621202,3.252489522,45.41174023,61.37122975,19.973,6.329,53.77015,33.31876,15.91729253,10.48043802,21410840909.0,3.322905439,9.20608358,,0.3744945220000001,22.6,36.6,28656282,28.571479999999998,23.09923,85.26395819,147180.0,16.70976224,53.09526681,9.291429614032895,
283,Nepal,Sub-Saharan Africa,4.793,2016,Upper middle income,IBRD,90.7,96.76661999999999,2.141929997,0.991307906,3.252489522,39.96250004,59.54008298,19.71,6.2829999999999995,,,16.46881613,,21185922408.0,0.588678499,4.0673409330000005,,-7.998712724,21.6,35.0,28982771,28.903570000000002,22.42122,,147180.0,18.68745181,48.75144433,9.291429614032895,
284,Nepal,Sub-Saharan Africa,4.961999893,2017,Upper middle income,IBRD,88.956811525,94.83624,0.8588914504827585,,,,57.98363806,,,,,19.61110009,,24880266905.0,7.90574161,11.94827603,,9.695186968,20.7,33.7,29304998,28.824109999999997,20.90655,,147180.0,20.952273,51.98342875,9.291429614032895,
285,Netherlands,South Asia,7.377999999999999,2015,Low income,IDA,100.0,86.86976333333332,3.467309773,3.009736647,4.875625034,28.61438241,53.08262731,10.1,8.7,22.34611,40.90696,40.29382975,0.0,757999000000.0,2.260757029,30.47887431,,1.20434086,2.6,4.0,16939923,14.462760000000001,11.623560000000001,5.8894630789999995,41540.0,21.45314189,156.2967385,6.872000217,
286,Netherlands,South Asia,7.338999999999999,2016,Low income,IDA,100.0,86.86976333333332,1.771682136,1.231513345,4.875625034,29.12036752,53.75088825,10.1,8.7,,,39.03131186,,777228000000.0,2.2099415159999998,31.06380072,,3.0214744319999998,2.4,4.0,17030314,14.40346,11.72995,,41540.0,22.17661651,153.888828,6.006299973,
287,Netherlands,South Asia,7.376999855,2017,Low income,IDA,100.0,86.86976333333332,1.056776612714286,,,,54.30223504,,,,,,,826200000000.0,3.162212293,31.83949654,,4.362801444,2.3,3.9,17132854,20.583209545454544,,,41540.0,,161.2465356,4.838600158999999,
288,New Zealand,Europe & Central Asia,7.2860000000000005,2015,High income: OECD,,100.0,97.73031,2.8170670189999996,0.893036347,7.37,20.53633489,52.94732358,13.27,6.87,23.23655,36.97927,31.86659479,0.0,177621000000.0,4.4342949439999995,24.14214147,,2.420083264,3.1,5.6,4595700,13.81545,14.496279999999999,30.78917555,267710.0,27.40553176,54.39019411,5.365200043,
289,New Zealand,Europe & Central Asia,7.334,2016,High income: OECD,,100.0,98.52273000000001,3.143117863,1.0003466220000001,7.37,20.36823879,53.42216815,12.65,6.64,24.569020000000002,35.88028,30.84106272,,189286000000.0,3.471456835,24.78908773,,2.243872156,3.0,5.4,4693200,13.8189,14.6225,,267710.0,27.18544055,51.32284472,5.099999905,
290,New Zealand,Europe & Central Asia,7.31400013,2017,High income: OECD,,100.0,98.12652,3.15166573952,,,,54.05359982,,,,,29.99229034,,205853000000.0,3.028657043,,,,3.0,5.3,4793900,16.02419891891892,,,267710.0,27.32916438,,4.702000141,
291,Nicaragua,East Asia & Pacific,5.827999999999999,2015,High income: OECD,,81.16313934,91.39037816666665,9.97419004,8.743939977,4.1,26.16248968,54.12977744,19.925,4.773,,,16.10846789,5.10549709,12611087031.0,4.7686087939999995,14.332481,,1.121803864,7.6,18.5,6082035,16.02419891891892,,48.20490919,130370.0,15.76960051,99.4728626,10.164646865866667,
292,Nicaragua,East Asia & Pacific,5.992000000000001,2016,High income: OECD,,81.79679871,91.39037816666665,5.535861925,4.3707838510000006,4.1,25.17578794,53.26755295,19.511,4.784,,,16.520315099999998,,13184989878.0,4.658759192,13.819752900000001,,2.823061898,7.3,17.9,6149928,16.02419891891892,,,130370.0,16.29122319,95.09513053,10.164646865866667,
293,Nicaragua,East Asia & Pacific,6.071000099,2017,High income: OECD,,81.479969025,91.39037816666665,4.693304940958334,,,,52.62024748,,,,,16.48133444,,13814261536.0,4.861094976,14.78961376,,5.154311858,7.1,17.2,6217581,16.02419891891892,,,130370.0,16.53992024,96.65088373,10.164646865866667,
294,Niger,Latin America & Caribbean,3.845,2015,Lower middle income,IDA,16.6,62.6857,3.036254185,-0.841120237,5.17,18.52167779,111.61563079999999,48.438,9.942,45.77702,32.16961,,25.75727514,7217667781.0,4.33707237,16.13568027,,1.752764758,27.4,93.5,19896965,27.95952,36.6289,78.93982752,1267000.0,,59.12386051,7.5582579114035084,
295,Niger,Latin America & Caribbean,3.8560000000000003,2016,Lower middle income,IDA,16.21723366,63.79476,6.7934947039999996,2.784683527,5.17,,111.7787387,48.136,9.7,,,,,7528285444.0,4.925930933,17.53768238,,5.880823694,26.6,88.7,20672987,26.73945,36.2582,,1267000.0,,48.70638658,7.5582579114035084,
296,Niger,Latin America & Caribbean,4.027999878,2017,Lower middle income,IDA,16.40861683,66.81589,3.4321775924666666,,,,111.64778090000001,,,,,,,8119710126.0,4.893436691000001,17.35324328,,5.886814553,26.0,84.5,21477348,29.731709999999996,36.33661,,1267000.0,,49.58748371,7.5582579114035084,
297,Nigeria,Sub-Saharan Africa,5.268,2015,Low income,IDA,52.5,91.7047794736842,-5.549362511,-8.010561453,0.85,17.74619696,88.1508574,39.372,12.765999999999998,,,,9.93912205,494583000000.0,2.652693296,14.27146274,,-1.460142491,34.2,107.5,181181744,20.583209545454544,,86.63562156,923770.0,,21.44692967,4.31099987,
298,Nigeria,Sub-Saharan Africa,4.875,2016,Low income,IDA,59.3,91.7047794736842,-4.67187983,-7.136144439,0.85,,88.09193795,38.887,12.462,,,,,404650000000.0,-1.61686895,13.08043666,,-4.317635569,33.5,103.8,185989640,20.583209545454544,,,923770.0,,20.72251888,4.31099987,
299,Nigeria,Sub-Saharan Africa,5.073999882,2017,Low income,IDA,55.9,91.7047794736842,0.8588914504827585,,,,87.76650479999998,,,,,,,375745000000.0,0.80588662,15.46985285,,-0.21160199899999999,32.9,100.2,190886311,20.583209545454544,,,923770.0,,26.347599,4.31099987,
300,Norway,Sub-Saharan Africa,7.522,2015,Lower middle income,Blend,100.0,99.76589,-0.275370442,-1.293840581,6.49397177,34.15330008,52.12676063,11.3,7.8,23.7194,29.36497,38.13745223,0.0,386663000000.0,1.970097786,33.19716136,,-4.667143941,1.6,2.7,5190239,8.638869999999999,8.86857,57.7720016,625217.1094,22.08936422,69.80965429,4.295899868,
301,Norway,Sub-Saharan Africa,7.4979999999999976,2016,Lower middle income,Blend,100.0,99.8062,-2.606999855,-3.43086964,6.49397177,31.65739546,52.48382168,11.2,7.8,,,39.616276,,371075000000.0,1.091465072,30.18130709,,-4.22486332,1.5,2.6,5234519,8.72728,9.01206,,625217.1094,21.99383901,67.40983089,4.678899765,
302,Norway,Sub-Saharan Africa,7.537000179,2017,Lower middle income,Blend,100.0,99.786045,0.8588914504827585,,,,52.893994400000004,,,,,,,398832000000.0,1.9187459119999999,31.18955564,,0.311863269,1.5,2.6,5282223,15.43518,,,625217.1094,,68.52432779,4.1620998380000005,
303,Oman,Europe & Central Asia,6.853,2015,High income: OECD,,100.0,97.76173,11.3555982,5.021696888,4.568347397,26.29666999,32.42692462,19.590999999999998,2.574,,,,,68905071521.0,4.738955823,34.38891825,99.15373000000001,4.695968056,5.0,11.2,4199810,16.02419891891892,,0.0,309500.0,,108.89635390000001,3.2699999810000002,
304,Oman,Europe & Central Asia,6.853,2016,High income: OECD,,100.0,98.54122,3.15166573952,,4.568347397,,32.20581354,18.732,2.533,42.1801,37.1377,,,66824447334.0,5.3841659360000005,32.39277652,98.70356,1.921685689,5.1,11.3,4424762,16.02419891891892,,,309500.0,,93.29026232,3.2699999810000002,
305,Oman,Europe & Central Asia,6.853,2017,High income: OECD,,100.0,98.75005,3.15166573952,,,,31.86978282,,,37.949259999999995,33.34135,,,72642652796.0,-0.2726752,35.80882958,98.66244,-1.1584235520000001,5.1,11.3,4636262,9.97437,10.12768,,309500.0,,98.87186684,3.2699999810000002,
306,Pakistan,Middle East & North Africa,5.194,2015,High income: nonOECD,,93.5,73.60606,6.159293345,4.009959704,1.864388565,22.22797929,65.30086779999999,28.726999999999997,7.3439999999999985,31.0512,37.38993,,3.75117254,270556000000.0,4.731147475,9.261181221000001,,3.88488825,46.3,79.5,189380513,21.12687,46.34065,46.47632492,796100.0,,27.65467302,3.5659000869999997,140.1081142
307,Pakistan,Middle East & North Africa,5.1320000000000014,2016,High income: nonOECD,,99.14743805,77.77686,7.202428884,5.081189,1.864388565,21.64761055,64.97116954,28.233,7.282999999999999,43.67706,28.97647000000001,,,278655000000.0,5.526735845,8.671346932,,3.685843738,45.2,77.1,193203476,21.351470000000006,47.63465,,796100.0,,25.30623151,3.5659000869999997,142.4534039
308,Pakistan,Middle East & North Africa,5.269000053,2017,High income: nonOECD,,96.323719025,76.45031,4.217052803029411,,,,64.67149594,,,,,,,304952000000.0,5.700621241,6.777115075,,5.816775292000001,44.2,74.9,197015955,19.38545,44.78201,,796100.0,,25.78813182,3.5659000869999997,
309,Panama,South Asia,6.7860000000000005,2015,Lower middle income,Blend,92.55484009,87.66282,1.809120775,0.135159618,2.8,31.59528729,54.83685612,19.846,4.995,,,,1.0567168,54091713776.0,5.73269026,38.18919552,,3.441722012,9.5,17.2,3969249,13.327960000000001,21.89367,21.23415234,75420.0,,99.93668290000001,3.00180006,108.8033012
310,Panama,South Asia,6.7010000000000005,2016,Lower middle income,Blend,93.4178009,87.66282,1.994498149,0.35439207,2.8,35.28255657,54.71842767,19.533,5.016,,,,,57957594212.0,4.966461841,37.59839373,,1.0880218990000001,9.2,16.7,4034119,14.50099,21.44301,,75420.0,,87.27795379,3.314599991,107.91685770000001
311,Panama,South Asia,6.452000141,2017,Lower middle income,Blend,92.986320495,87.66282,1.056776612714286,,,,54.57418234,,,,,,,62283756584.0,5.321201375,38.6597222,,2.309421661,8.9,16.1,4098587,15.43518,,,75420.0,,87.56677111,3.8998000619999997,
312,Paraguay,Latin America & Caribbean,5.877999999999999,2015,Upper middle income,IBRD,99.331532,78.8174,-0.557704106,-1.853845819,4.88,15.44892922,56.62754548,21.146,5.685,,,16.19064278,0.09931556,36164068797.0,3.080374008,23.45956186,98.6536,5.208570433,11.8,22.4,6639119,16.480982615384615,,61.67699459,406751.9922,9.749454783,65.63832269,4.614600182,
313,Paraguay,Latin America & Caribbean,5.537999999999999,2016,Upper middle income,IBRD,98.4,78.8174,5.825316626,4.469099452,4.88,18.6675141,56.04480613,20.947,5.729,36.43652,31.27849,15.43670015,,36054281572.0,4.31290497,25.48469459,98.4506,4.574774537,11.4,21.6,6725308,16.480982615384615,,,406751.9922,9.568414221,65.77614029,4.614600182,
314,Paraguay,Latin America & Caribbean,5.493000031,2017,Upper middle income,IBRD,98.865766,78.8174,3.4321775924666666,,,,55.70785807,,,,,15.52010796,,39667400816.0,5.210533081,25.01669736,,8.378384845,11.1,21.0,6811297,16.480982615384615,,,406751.9922,9.887940295,66.09518587,4.614600182,
315,Peru,Latin America & Caribbean,5.824,2015,Upper middle income,IBRD,93.852179,97.89,2.264090765,0.949584,3.206710321,20.63747247,53.18807565,19.615,5.643,36.48986,30.77965,20.91402287,0.4777571,189927000000.0,3.251369628,21.65667442,99.00954,-0.8971469240000001,8.0,16.2,31376671,14.09055,17.9767,25.50390552,1285220.0,14.91015298,45.13394466,7.5582579114035084,112.58449579999998
316,Peru,Latin America & Caribbean,5.742999999999999,2016,Upper middle income,IBRD,94.85174561,99.42492,2.391089145,1.111216603,3.206710321,20.5438272,52.991005200000004,19.281,5.65,34.8408,32.52512,19.51262206,,191640000000.0,3.951309192,21.72423443,98.88349000000001,-0.552138977,7.6,15.5,31773839,14.33983,18.31765,,1285220.0,13.81708901,45.25473753,7.5582579114035084,114.48687759999999
317,Peru,Latin America & Caribbean,5.715000152999999,2017,Upper middle income,IBRD,94.351962305,99.33288,3.4321775924666666,,,,52.75701961,,,33.48605,33.778059999999996,20.28152372,,211389000000.0,2.528228226,22.59164313,,-0.24675754600000002,7.3,15.0,32165485,14.57939,17.936770000000006,,1285220.0,13.16059349,46.86707956,7.5582579114035084,
318,Philippines,Latin America & Caribbean,5.073,2015,Upper middle income,IBRD,89.08,96.22159,8.409802753,6.689476265,1.84,36.55965365,58.23058489999999,23.447,6.496,,,14.1060815,0.5472331,292774000000.0,6.066548905,15.31578859,,5.668985652000001,14.1,29.1,101716359,26.229740000000003,30.26629,27.45154445,300000.0,13.62760378,62.69000877,2.6297999620000003,
